name,age,preferences,movie,genre,director,rating
Alison,53,"animation, comedy",Joker,crime,Todd Phillips,3
Alison,53,"animation, comedy",Mad Max: Fury Road,action,George Miller,2
Alison,53,"animation, comedy",Mad Max: Fury Road,action,George Miller,3
Alison,53,"animation, comedy",Inception,sci-fi,Christopher Nolan,2
Emily,61,"drama, crime",Inception,sci-fi,Christopher Nolan,4
Emily,61,"drama, crime",Pulp Fiction,crime,Quentin Tarantino,4
Emily,61,"drama, crime",Se7en,thriller,David Fincher,5
Paula,57,"sci-fi, action",Mad Max: Fury Road,action,George Miller,1
Paula,57,"sci-fi, action",The Matrix,sci-fi,The Wachowskis,3
Paula,57,"sci-fi, action",Shrek,animation,Andrew Adamson,1
Paula,57,"sci-fi, action",Se7en,thriller,David Fincher,5
Paula,57,"sci-fi, action",Finding Nemo,animation,Andrew Stanton,4
Christopher,62,"drama, thriller",The Notebook,romance,Nick Cassavetes,5
Christopher,62,"drama, thriller",Se7en,thriller,David Fincher,3
Christopher,62,"drama, thriller",Forrest Gump,drama,Robert Zemeckis,5
Christopher,62,"drama, thriller",Se7en,thriller,David Fincher,1
Christopher,62,"drama, thriller",Pulp Fiction,crime,Quentin Tarantino,3
Christopher,62,"drama, thriller",Toy Story,animation,John Lasseter,5
Thomas,36,"fantasy, romance",The Matrix,sci-fi,The Wachowskis,2
Thomas,36,"fantasy, romance",Finding Nemo,animation,Andrew Stanton,1
Thomas,36,"fantasy, romance",Forrest Gump,drama,Robert Zemeckis,1
Thomas,36,"fantasy, romance",Finding Nemo,animation,Andrew Stanton,5
Samantha,21,"horror, sci-fi",The Matrix,sci-fi,The Wachowskis,2
Samantha,21,"horror, sci-fi",The Dark Knight,action,Christopher Nolan,4
Samantha,21,"horror, sci-fi",Superbad,comedy,Greg Mottola,2
Samantha,21,"horror, sci-fi",John Wick,action,Chad Stahelski,1
Samantha,21,"horror, sci-fi",John Wick,action,Chad Stahelski,3
Deborah,49,"comedy, crime",Gladiator,action,Ridley Scott,4
Deborah,49,"comedy, crime",Parasite,drama,Bong Joon-ho,2
Deborah,49,"comedy, crime",Forrest Gump,drama,Robert Zemeckis,5
Deborah,49,"comedy, crime",Pulp Fiction,crime,Quentin Tarantino,3
Deborah,49,"comedy, crime",Shrek,animation,Andrew Adamson,3
Deborah,49,"comedy, crime",Mad Max: Fury Road,action,George Miller,1
Candice,48,"crime, horror",Inception,sci-fi,Christopher Nolan,4
Candice,48,"crime, horror",Shrek,animation,Andrew Adamson,3
Candice,48,"crime, horror",Gladiator,action,Ridley Scott,5
Candice,48,"crime, horror",Inception,sci-fi,Christopher Nolan,5
Sara,60,"romance, horror",Gladiator,action,Ridley Scott,2
Sara,60,"romance, horror",Shrek,animation,Andrew Adamson,1
Sara,60,"romance, horror",Forrest Gump,drama,Robert Zemeckis,5
Sara,60,"romance, horror",Superbad,comedy,Greg Mottola,5
Sara,60,"romance, horror",Titanic,romance,James Cameron,1
Sara,60,"romance, horror",Toy Story,animation,John Lasseter,4
Sara,60,"romance, horror",Se7en,thriller,David Fincher,5
Randy,20,"horror, animation",Pulp Fiction,crime,Quentin Tarantino,4
Randy,20,"horror, animation",The Matrix,sci-fi,The Wachowskis,5
Randy,20,"horror, animation",Inception,sci-fi,Christopher Nolan,5
Randy,20,"horror, animation",The Dark Knight,action,Christopher Nolan,3
Sonya,60,"action, sci-fi",Superbad,comedy,Greg Mottola,4
Sonya,60,"action, sci-fi",Mad Max: Fury Road,action,George Miller,4
Sonya,60,"action, sci-fi",Shrek,animation,Andrew Adamson,2
Christopher,34,"thriller, sci-fi",Mad Max: Fury Road,action,George Miller,1
Christopher,34,"thriller, sci-fi",Superbad,comedy,Greg Mottola,2
Christopher,34,"thriller, sci-fi",Superbad,comedy,Greg Mottola,5
Christopher,34,"thriller, sci-fi",Finding Nemo,animation,Andrew Stanton,1
Deborah,55,"sci-fi, animation",Interstellar,sci-fi,Christopher Nolan,3
Deborah,55,"sci-fi, animation",Toy Story,animation,John Lasseter,2
Deborah,55,"sci-fi, animation",Parasite,drama,Bong Joon-ho,5
Deborah,55,"sci-fi, animation",Inception,sci-fi,Christopher Nolan,5
Deborah,55,"sci-fi, animation",Superbad,comedy,Greg Mottola,1
Deborah,55,"sci-fi, animation",Shrek,animation,Andrew Adamson,1
Deborah,55,"sci-fi, animation",Pulp Fiction,crime,Quentin Tarantino,5
Deborah,55,"sci-fi, animation",The Matrix,sci-fi,The Wachowskis,4
Jennifer,54,"horror, drama",The Matrix,sci-fi,The Wachowskis,1
Jennifer,54,"horror, drama",Forrest Gump,drama,Robert Zemeckis,4
Jennifer,54,"horror, drama",The Dark Knight,action,Christopher Nolan,2
Michael,55,"animation, sci-fi",Pulp Fiction,crime,Quentin Tarantino,5
Michael,55,"animation, sci-fi",Shrek,animation,Andrew Adamson,1
Michael,55,"animation, sci-fi",Forrest Gump,drama,Robert Zemeckis,5
Michael,55,"animation, sci-fi",Alien,horror,Ridley Scott,4
Anthony,51,"horror, sci-fi",Get Out,horror,Jordan Peele,4
Anthony,51,"horror, sci-fi",Titanic,romance,James Cameron,5
Anthony,51,"horror, sci-fi",Titanic,romance,James Cameron,1
Anthony,51,"horror, sci-fi",Shrek,animation,Andrew Adamson,4
Anthony,51,"horror, sci-fi",The Dark Knight,action,Christopher Nolan,2
Anthony,51,"horror, sci-fi",Toy Story,animation,John Lasseter,2
Kathryn,44,"comedy, fantasy",Superbad,comedy,Greg Mottola,4
Kathryn,44,"comedy, fantasy",Mad Max: Fury Road,action,George Miller,2
Kathryn,44,"comedy, fantasy",Mad Max: Fury Road,action,George Miller,5
Charles,37,"animation, sci-fi",Se7en,thriller,David Fincher,1
Charles,37,"animation, sci-fi",Inception,sci-fi,Christopher Nolan,3
Charles,37,"animation, sci-fi",Joker,crime,Todd Phillips,3
Charles,37,"animation, sci-fi",Get Out,horror,Jordan Peele,3
Charles,37,"animation, sci-fi",Shrek,animation,Andrew Adamson,5
Jason,21,"crime, action",Alien,horror,Ridley Scott,2
Jason,21,"crime, action",Finding Nemo,animation,Andrew Stanton,2
Jason,21,"crime, action",Interstellar,sci-fi,Christopher Nolan,4
Jason,21,"crime, action",Shrek,animation,Andrew Adamson,5
Jason,21,"crime, action",Forrest Gump,drama,Robert Zemeckis,3
Jason,21,"crime, action",Shrek,animation,Andrew Adamson,1
Eduardo,65,"romance, fantasy",Interstellar,sci-fi,Christopher Nolan,2
Eduardo,65,"romance, fantasy",Finding Nemo,animation,Andrew Stanton,2
Eduardo,65,"romance, fantasy",Inception,sci-fi,Christopher Nolan,5
Wesley,28,"comedy, sci-fi",Shrek,animation,Andrew Adamson,1
Wesley,28,"comedy, sci-fi",The Notebook,romance,Nick Cassavetes,2
Wesley,28,"comedy, sci-fi",Forrest Gump,drama,Robert Zemeckis,2
Wesley,28,"comedy, sci-fi",Titanic,romance,James Cameron,4
Lauren,59,"fantasy, horror",Alien,horror,Ridley Scott,3
Lauren,59,"fantasy, horror",Inception,sci-fi,Christopher Nolan,5
Lauren,59,"fantasy, horror",Se7en,thriller,David Fincher,2
Lauren,59,"fantasy, horror",Interstellar,sci-fi,Christopher Nolan,3
Lauren,59,"fantasy, horror",Forrest Gump,drama,Robert Zemeckis,1
Lauren,59,"fantasy, horror",Shrek,animation,Andrew Adamson,5
Maria,35,"drama, fantasy",Get Out,horror,Jordan Peele,5
Maria,35,"drama, fantasy",Shrek,animation,Andrew Adamson,1
Maria,35,"drama, fantasy",The Matrix,sci-fi,The Wachowskis,1
Maria,35,"drama, fantasy",Superbad,comedy,Greg Mottola,2
Maria,35,"drama, fantasy",The Dark Knight,action,Christopher Nolan,4
Rebecca,30,"comedy, drama",The Notebook,romance,Nick Cassavetes,3
Rebecca,30,"comedy, drama",Mad Max: Fury Road,action,George Miller,5
Rebecca,30,"comedy, drama",Pulp Fiction,crime,Quentin Tarantino,3
Rebecca,30,"comedy, drama",Superbad,comedy,Greg Mottola,4
Rebecca,30,"comedy, drama",John Wick,action,Chad Stahelski,3
Rebecca,30,"comedy, drama",Shrek,animation,Andrew Adamson,4
Rebecca,30,"comedy, drama",Superbad,comedy,Greg Mottola,2
Rebecca,30,"comedy, drama",The Notebook,romance,Nick Cassavetes,5
John,34,"action, fantasy",Toy Story,animation,John Lasseter,4
John,34,"action, fantasy",Parasite,drama,Bong Joon-ho,1
John,34,"action, fantasy",Superbad,comedy,Greg Mottola,3
John,34,"action, fantasy",John Wick,action,Chad Stahelski,2
John,34,"action, fantasy",Interstellar,sci-fi,Christopher Nolan,5
John,34,"action, fantasy",The Notebook,romance,Nick Cassavetes,4
John,34,"action, fantasy",Interstellar,sci-fi,Christopher Nolan,5
Cristina,36,"action, romance",Titanic,romance,James Cameron,2
Cristina,36,"action, romance",Inception,sci-fi,Christopher Nolan,4
Cristina,36,"action, romance",The Dark Knight,action,Christopher Nolan,5
Cristina,36,"action, romance",Alien,horror,Ridley Scott,2
Cristina,36,"action, romance",Superbad,comedy,Greg Mottola,5
Cristina,36,"action, romance",Forrest Gump,drama,Robert Zemeckis,4
Reginald,44,"drama, fantasy",Toy Story,animation,John Lasseter,4
Reginald,44,"drama, fantasy",Titanic,romance,James Cameron,4
Reginald,44,"drama, fantasy",John Wick,action,Chad Stahelski,5
Reginald,44,"drama, fantasy",Alien,horror,Ridley Scott,4
Reginald,44,"drama, fantasy",Forrest Gump,drama,Robert Zemeckis,4
Reginald,44,"drama, fantasy",Gladiator,action,Ridley Scott,4
Reginald,44,"drama, fantasy",Superbad,comedy,Greg Mottola,5
Reginald,44,"drama, fantasy",Pulp Fiction,crime,Quentin Tarantino,1
James,34,"drama, action",Shrek,animation,Andrew Adamson,1
James,34,"drama, action",Inception,sci-fi,Christopher Nolan,3
James,34,"drama, action",Interstellar,sci-fi,Christopher Nolan,4
James,34,"drama, action",Inception,sci-fi,Christopher Nolan,4
Derek,37,"comedy, action",Mad Max: Fury Road,action,George Miller,2
Derek,37,"comedy, action",Finding Nemo,animation,Andrew Stanton,4
Derek,37,"comedy, action",The Notebook,romance,Nick Cassavetes,5
Gregory,18,"animation, romance",The Dark Knight,action,Christopher Nolan,2
Gregory,18,"animation, romance",Toy Story,animation,John Lasseter,4
Gregory,18,"animation, romance",Interstellar,sci-fi,Christopher Nolan,5
Gregory,18,"animation, romance",Toy Story,animation,John Lasseter,3
Gregory,18,"animation, romance",Finding Nemo,animation,Andrew Stanton,4
Nicholas,51,"sci-fi, crime",Finding Nemo,animation,Andrew Stanton,5
Nicholas,51,"sci-fi, crime",Shrek,animation,Andrew Adamson,2
Nicholas,51,"sci-fi, crime",Joker,crime,Todd Phillips,2
Karen,18,"drama, thriller",Titanic,romance,James Cameron,2
Karen,18,"drama, thriller",Parasite,drama,Bong Joon-ho,1
Karen,18,"drama, thriller",John Wick,action,Chad Stahelski,3
Karen,18,"drama, thriller",Alien,horror,Ridley Scott,1
Karen,18,"drama, thriller",Se7en,thriller,David Fincher,1
Kimberly,31,"thriller, drama",The Matrix,sci-fi,The Wachowskis,3
Kimberly,31,"thriller, drama",The Notebook,romance,Nick Cassavetes,2
Kimberly,31,"thriller, drama",Shrek,animation,Andrew Adamson,5
Kimberly,31,"thriller, drama",Pulp Fiction,crime,Quentin Tarantino,3
Kimberly,31,"thriller, drama",Superbad,comedy,Greg Mottola,1
Kimberly,31,"thriller, drama",Shrek,animation,Andrew Adamson,4
Kimberly,31,"thriller, drama",Shrek,animation,Andrew Adamson,1
Amanda,28,"crime, animation",Joker,crime,Todd Phillips,1
Amanda,28,"crime, animation",Toy Story,animation,John Lasseter,1
Amanda,28,"crime, animation",Finding Nemo,animation,Andrew Stanton,1
Amanda,28,"crime, animation",Get Out,horror,Jordan Peele,4
Amanda,28,"crime, animation",Joker,crime,Todd Phillips,3
Amanda,28,"crime, animation",The Matrix,sci-fi,The Wachowskis,1
Amanda,28,"crime, animation",Parasite,drama,Bong Joon-ho,4
Rebecca,36,"crime, horror",Se7en,thriller,David Fincher,1
Rebecca,36,"crime, horror",Parasite,drama,Bong Joon-ho,3
Rebecca,36,"crime, horror",Se7en,thriller,David Fincher,4
Rebecca,36,"crime, horror",Toy Story,animation,John Lasseter,5
Rebecca,36,"crime, horror",Se7en,thriller,David Fincher,2
Rebecca,36,"crime, horror",Superbad,comedy,Greg Mottola,1
Rebecca,36,"crime, horror",Superbad,comedy,Greg Mottola,4
Molly,43,"crime, thriller",Forrest Gump,drama,Robert Zemeckis,4
Molly,43,"crime, thriller",Mad Max: Fury Road,action,George Miller,1
Molly,43,"crime, thriller",Gladiator,action,Ridley Scott,3
Molly,43,"crime, thriller",Alien,horror,Ridley Scott,2
Molly,43,"crime, thriller",Gladiator,action,Ridley Scott,5
Molly,43,"crime, thriller",Forrest Gump,drama,Robert Zemeckis,4
Molly,43,"crime, thriller",Parasite,drama,Bong Joon-ho,3
Molly,43,"crime, thriller",Get Out,horror,Jordan Peele,4
Fred,22,"comedy, thriller",Finding Nemo,animation,Andrew Stanton,5
Fred,22,"comedy, thriller",The Dark Knight,action,Christopher Nolan,5
Fred,22,"comedy, thriller",Mad Max: Fury Road,action,George Miller,2
Fred,22,"comedy, thriller",Finding Nemo,animation,Andrew Stanton,2
Scott,22,"fantasy, action",Se7en,thriller,David Fincher,1
Scott,22,"fantasy, action",Pulp Fiction,crime,Quentin Tarantino,4
Scott,22,"fantasy, action",The Notebook,romance,Nick Cassavetes,1
Scott,22,"fantasy, action",Toy Story,animation,John Lasseter,3
Scott,22,"fantasy, action",Se7en,thriller,David Fincher,1
Scott,22,"fantasy, action",The Matrix,sci-fi,The Wachowskis,1
Tyler,49,"sci-fi, drama",Interstellar,sci-fi,Christopher Nolan,4
Tyler,49,"sci-fi, drama",Joker,crime,Todd Phillips,1
Tyler,49,"sci-fi, drama",The Matrix,sci-fi,The Wachowskis,3
Richard,53,"crime, drama",Mad Max: Fury Road,action,George Miller,4
Richard,53,"crime, drama",Pulp Fiction,crime,Quentin Tarantino,2
Richard,53,"crime, drama",The Notebook,romance,Nick Cassavetes,5
Richard,53,"crime, drama",Parasite,drama,Bong Joon-ho,3
Richard,53,"crime, drama",Get Out,horror,Jordan Peele,1
Richard,53,"crime, drama",Interstellar,sci-fi,Christopher Nolan,1
Richard,53,"crime, drama",John Wick,action,Chad Stahelski,3
Jared,34,"romance, thriller",Joker,crime,Todd Phillips,4
Jared,34,"romance, thriller",Superbad,comedy,Greg Mottola,3
Jared,34,"romance, thriller",John Wick,action,Chad Stahelski,5
Jared,34,"romance, thriller",John Wick,action,Chad Stahelski,3
Jared,34,"romance, thriller",Toy Story,animation,John Lasseter,4
Jared,34,"romance, thriller",Shrek,animation,Andrew Adamson,1
Jared,34,"romance, thriller",Parasite,drama,Bong Joon-ho,1
Jason,62,"animation, drama",Parasite,drama,Bong Joon-ho,3
Jason,62,"animation, drama",Toy Story,animation,John Lasseter,4
Jason,62,"animation, drama",Toy Story,animation,John Lasseter,5
Jason,62,"animation, drama",The Dark Knight,action,Christopher Nolan,4
Jason,62,"animation, drama",Interstellar,sci-fi,Christopher Nolan,4
Jason,62,"animation, drama",Pulp Fiction,crime,Quentin Tarantino,3
Melissa,18,"action, romance",The Notebook,romance,Nick Cassavetes,3
Melissa,18,"action, romance",The Matrix,sci-fi,The Wachowskis,3
Melissa,18,"action, romance",Forrest Gump,drama,Robert Zemeckis,5
Melissa,18,"action, romance",Parasite,drama,Bong Joon-ho,3
Caitlin,45,"sci-fi, animation",The Notebook,romance,Nick Cassavetes,1
Caitlin,45,"sci-fi, animation",The Notebook,romance,Nick Cassavetes,5
Caitlin,45,"sci-fi, animation",Joker,crime,Todd Phillips,1
Caitlin,45,"sci-fi, animation",Gladiator,action,Ridley Scott,4
Caitlin,45,"sci-fi, animation",Toy Story,animation,John Lasseter,2
Caitlin,45,"sci-fi, animation",Gladiator,action,Ridley Scott,5
Caitlin,45,"sci-fi, animation",Finding Nemo,animation,Andrew Stanton,3
Caitlin,45,"sci-fi, animation",The Dark Knight,action,Christopher Nolan,2
Lauren,40,"sci-fi, thriller",John Wick,action,Chad Stahelski,5
Lauren,40,"sci-fi, thriller",Titanic,romance,James Cameron,4
Lauren,40,"sci-fi, thriller",Shrek,animation,Andrew Adamson,1
Lauren,40,"sci-fi, thriller",The Dark Knight,action,Christopher Nolan,5
Lauren,40,"sci-fi, thriller",The Notebook,romance,Nick Cassavetes,1
Lauren,40,"sci-fi, thriller",The Notebook,romance,Nick Cassavetes,3
Chad,20,"action, thriller",Titanic,romance,James Cameron,5
Chad,20,"action, thriller",Parasite,drama,Bong Joon-ho,1
Chad,20,"action, thriller",Interstellar,sci-fi,Christopher Nolan,2
Chad,20,"action, thriller",The Dark Knight,action,Christopher Nolan,5
Chad,20,"action, thriller",Interstellar,sci-fi,Christopher Nolan,2
Chad,20,"action, thriller",The Dark Knight,action,Christopher Nolan,4
Maria,32,"fantasy, comedy",Joker,crime,Todd Phillips,1
Maria,32,"fantasy, comedy",Superbad,comedy,Greg Mottola,3
Maria,32,"fantasy, comedy",The Matrix,sci-fi,The Wachowskis,2
Maria,32,"fantasy, comedy",The Notebook,romance,Nick Cassavetes,1
Maria,32,"fantasy, comedy",The Dark Knight,action,Christopher Nolan,3
Maria,32,"fantasy, comedy",Pulp Fiction,crime,Quentin Tarantino,1
Mark,45,"comedy, action",Alien,horror,Ridley Scott,5
Mark,45,"comedy, action",Joker,crime,Todd Phillips,3
Mark,45,"comedy, action",John Wick,action,Chad Stahelski,1
Nicole,39,"action, sci-fi",The Notebook,romance,Nick Cassavetes,4
Nicole,39,"action, sci-fi",Mad Max: Fury Road,action,George Miller,5
Nicole,39,"action, sci-fi",The Dark Knight,action,Christopher Nolan,3
Nicole,39,"action, sci-fi",Mad Max: Fury Road,action,George Miller,3
Nicole,39,"action, sci-fi",John Wick,action,Chad Stahelski,1
Nicole,39,"action, sci-fi",Inception,sci-fi,Christopher Nolan,1
Nicole,39,"action, sci-fi",John Wick,action,Chad Stahelski,1
Nicole,39,"action, sci-fi",Inception,sci-fi,Christopher Nolan,3
Zachary,53,"thriller, romance",Toy Story,animation,John Lasseter,1
Zachary,53,"thriller, romance",Forrest Gump,drama,Robert Zemeckis,4
Zachary,53,"thriller, romance",Parasite,drama,Bong Joon-ho,4
Zachary,53,"thriller, romance",Forrest Gump,drama,Robert Zemeckis,2
Zachary,53,"thriller, romance",Joker,crime,Todd Phillips,4
Zachary,53,"thriller, romance",Finding Nemo,animation,Andrew Stanton,4
Brittany,33,"romance, comedy",The Dark Knight,action,Christopher Nolan,2
Brittany,33,"romance, comedy",Inception,sci-fi,Christopher Nolan,3
Brittany,33,"romance, comedy",Gladiator,action,Ridley Scott,1
Jacob,23,"action, crime",John Wick,action,Chad Stahelski,2
Jacob,23,"action, crime",Get Out,horror,Jordan Peele,2
Jacob,23,"action, crime",Forrest Gump,drama,Robert Zemeckis,3
Jacob,23,"action, crime",Toy Story,animation,John Lasseter,1
Jacob,23,"action, crime",Finding Nemo,animation,Andrew Stanton,1
Jacob,23,"action, crime",Toy Story,animation,John Lasseter,3
Robin,38,"thriller, crime",Forrest Gump,drama,Robert Zemeckis,4
Robin,38,"thriller, crime",Alien,horror,Ridley Scott,5
Robin,38,"thriller, crime",Se7en,thriller,David Fincher,1
Robin,38,"thriller, crime",Toy Story,animation,John Lasseter,1
Robin,38,"thriller, crime",Parasite,drama,Bong Joon-ho,3
Robin,38,"thriller, crime",Inception,sci-fi,Christopher Nolan,3
Samantha,53,"sci-fi, comedy",The Notebook,romance,Nick Cassavetes,3
Samantha,53,"sci-fi, comedy",The Notebook,romance,Nick Cassavetes,2
Samantha,53,"sci-fi, comedy",Gladiator,action,Ridley Scott,1
Samantha,53,"sci-fi, comedy",Toy Story,animation,John Lasseter,3
Samantha,53,"sci-fi, comedy",Finding Nemo,animation,Andrew Stanton,2
Samantha,53,"sci-fi, comedy",Superbad,comedy,Greg Mottola,1
Gina,47,"romance, thriller",Shrek,animation,Andrew Adamson,2
Gina,47,"romance, thriller",Shrek,animation,Andrew Adamson,4
Gina,47,"romance, thriller",Parasite,drama,Bong Joon-ho,5
Gina,47,"romance, thriller",The Notebook,romance,Nick Cassavetes,2
Gina,47,"romance, thriller",Se7en,thriller,David Fincher,2
Jonathan,25,"animation, drama",Inception,sci-fi,Christopher Nolan,1
Jonathan,25,"animation, drama",Interstellar,sci-fi,Christopher Nolan,3
Jonathan,25,"animation, drama",Gladiator,action,Ridley Scott,2
Jonathan,25,"animation, drama",Shrek,animation,Andrew Adamson,1
Jonathan,25,"animation, drama",John Wick,action,Chad Stahelski,3
Jonathan,25,"animation, drama",Get Out,horror,Jordan Peele,2
Jonathan,25,"animation, drama",Titanic,romance,James Cameron,2
Jonathan,25,"animation, drama",Finding Nemo,animation,Andrew Stanton,3
Donald,36,"animation, action",Gladiator,action,Ridley Scott,5
Donald,36,"animation, action",Gladiator,action,Ridley Scott,5
Donald,36,"animation, action",Pulp Fiction,crime,Quentin Tarantino,1
Donald,36,"animation, action",Shrek,animation,Andrew Adamson,2
Donald,36,"animation, action",The Dark Knight,action,Christopher Nolan,1
Teresa,25,"drama, animation",Forrest Gump,drama,Robert Zemeckis,3
Teresa,25,"drama, animation",Parasite,drama,Bong Joon-ho,5
Teresa,25,"drama, animation",Finding Nemo,animation,Andrew Stanton,2
Teresa,25,"drama, animation",The Dark Knight,action,Christopher Nolan,2
Lauren,62,"drama, crime",Get Out,horror,Jordan Peele,1
Lauren,62,"drama, crime",Parasite,drama,Bong Joon-ho,2
Lauren,62,"drama, crime",Joker,crime,Todd Phillips,4
